name,distance,planet_type,orbital_radius,orbital_period,hostname,mass,esi,st_temp,st_radius,st_mass
HD 95735 c,19.0,Neptune-like,2.94,8.1,GJ 411,13.6,0.18540091,3601.0,1.256862900934236,0.9393564616929898
GJ 414 A b,39.0,Neptune-like,0.2324,0.13908282,GJ 414 A,7.6,0.56349752,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 414 A c,39.0,Gas Giant,1.4,2.1,GJ 414 A,53.83,0.16255617,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 422 b,41.0,Neptune-like,0.111,0.0550308,GJ 422,11.07,0.61758603,3323.0,1.256862900934236,0.35
GJ 4276 b,70.0,Neptune-like,0.082,0.0366872,GJ 4276,16.57,0.43037724,3310.0,0.40897,0.40157
GJ 433 b,30.0,Neptune-like,0.062,0.020260096,GJ 433,6.043,0.44372208,3600.0,1.256862900934236,0.48
GJ 433 c,30.0,Neptune-like,4.819,14.0,GJ 433,32.422,0.12764352,3600.0,1.256862900934236,0.48
GJ 433 d,30.0,Neptune-like,0.178,0.09883641,GJ 433,5.223,0.74246005,3600.0,1.256862900934236,0.48
GJ 436 b,32.0,Neptune-like,0.0291,0.007118412,GJ 436,22.1,0.20789076,3350.0,0.464,0.452
GJ 480 b,46.0,Neptune-like,0.068,0.026283368,GJ 480,13.2,0.36929478,5437.562538702091,1.256862900934236,0.45
GJ 486 b,26.0,Super Earth,0.01734,0.0041067763,GJ 486,2.82,0.3206508,3297.0,0.331472,0.312792
GJ 504 b,57.0,Gas Giant,43.5,259.9,GJ 504,1271.3,0.069902199,6130.0,1.256862900934236,0.9393564616929898
GJ 514 b,25.0,Neptune-like,0.422,0.38439423,GJ 514,5.2,0.52010084,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 536 b,34.0,Neptune-like,0.06661,0.023819301,GJ 536,5.36,0.37099671,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 581 b,21.0,Neptune-like,0.04061,0.014784395,GJ 581,15.8,0.30302675,3375.0,0.34,0.33
GJ 581 c,21.0,Neptune-like,0.0721,0.035318274,GJ 581,5.5,0.59582095,3375.0,0.34,0.33
GJ 581 e,21.0,Super Earth,0.02815,0.008487337,GJ 581,1.7,0.37151251,3375.0,0.34,0.33
GJ 625 b,21.0,Super Earth,0.078361,0.039972622,GJ 625,2.82,0.71353602,3763.1,1.256862900934236,0.9393564616929898
GJ 649 b,34.0,Gas Giant,1.135,1.6,GJ 649,81.99973,0.1174291,3972.55,1.256862900934236,0.9393564616929898
GJ 667 C b,24.0,Neptune-like,0.0505,0.019712524,GJ 667 C,5.68,0.43995208,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 667 C c,24.0,Super Earth,0.125,0.07693361,GJ 667 C,3.8,0.7981014,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 667 C e,24.0,Super Earth,0.213,0.17029431,GJ 667 C,2.7,0.59946584,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 667 C f,24.0,Super Earth,0.156,0.10677618,GJ 667 C,2.7,0.76372993,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 667 C g,24.0,Super Earth,0.549,0.7014374,GJ 667 C,4.6,0.31345348,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 674 b,15.0,Neptune-like,0.039,0.012867898,GJ 674,11.09,0.30082038,3461.0,0.36,0.35
GJ 676 A b,52.0,Gas Giant,1.734535,2.9,GJ 676 A,1840.8621,0.10226538,3734.0,0.69,0.73
GJ 676 A c,52.0,Gas Giant,9.67808,38.1,GJ 676 A,4288.1409,0.073215049,3734.0,0.69,0.73
GJ 676 A d,52.0,Super Earth,0.039322,0.009856262,GJ 676 A,3.81394,0.28763755,3734.0,0.69,0.73
GJ 676 A e,52.0,Neptune-like,0.180707,0.0971937,GJ 676 A,6.6744,0.55085167,3734.0,0.69,0.73
GJ 680 b,32.0,Gas Giant,10.121898,47.3,GJ 680,7977.493,0.074071217,3563.0,0.47,0.42
GJ 682 b,16.0,Super Earth,0.08,0.04791239,GJ 682,4.4,0.56760583,3028.0,1.256862900934236,0.27
GJ 682 c,16.0,Neptune-like,0.176,0.15687884,GJ 682,8.7,0.29035929,3028.0,1.256862900934236,0.27
GJ 685 b,47.0,Neptune-like,0.1344,0.066255994,GJ 685,9.0,0.49748349,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 687 b,15.0,Neptune-like,0.163,0.104312114,GJ 687,17.2,0.5527234,5437.562538702091,0.406288,0.398561
GJ 687 c,15.0,Neptune-like,1.165,2.0,GJ 687,16.0,0.19159356,5437.562538702091,0.406288,0.398561
GJ 720 A b,51.0,Neptune-like,0.119,0.05338809,GJ 720 A,13.64,0.39737953,3849.0,0.61,0.51
GJ 740 b,36.0,Super Earth,0.029,0.006570842,GJ 740,2.96,0.2954586,3913.0,0.56,0.58
GJ 832 b,16.0,Gas Giant,3.56,10.0,GJ 832,314.65012,0.067151337,5437.562538702091,1.256862900934236,0.45
GJ 849 b,29.0,Gas Giant,2.409,5.2,GJ 849,283.82077,0.069776423,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 849 c,29.0,Gas Giant,4.974,19.4,GJ 849,314.65012,0.066247883,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 86 b,35.0,Gas Giant,0.11,0.04325804,GJ 86,1404.8086,0.099732027,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 876 b,15.0,Gas Giant,0.208317,0.16728269,GJ 876,723.2235,0.27590812,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 876 c,15.0,Gas Giant,0.12959,0.08240931,GJ 876,226.9846,0.37985075,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 876 d,15.0,Neptune-like,0.020807,0.005201916,GJ 876,6.83,0.27295056,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 876 e,15.0,Neptune-like,0.3343,0.34031487,GJ 876,14.6,0.29555544,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 887 b,11.0,Super Earth,0.068,0.025462013,GJ 887,4.2,0.4097419,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 887 c,11.0,Neptune-like,0.12,0.059685145,GJ 887,7.6,0.55357397,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 896 A b,20.0,Gas Giant,0.63965,0.77864474,GJ 896 A,718.2922,0.11340119,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 9066 c,15.0,Gas Giant,0.88,2.1,GJ 9066,66.74397,0.093476873,3305.0,1.256862900934236,0.9393564616929898
GJ 9689 b,100.0,Neptune-like,0.1139,0.050102666,GJ 9689,9.65,0.40454847,3845.0,0.54,0.48
GJ 96 b,39.0,Neptune-like,0.291,0.20232718,GJ 96,19.66,0.5390936,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 9714 b,67.0,Gas Giant,12.341073,52.7,GJ 9714,2988.5405,0.072052618,5437.562538702091,1.256862900934236,0.9393564616929898
GJ 9827 b,97.0,Super Earth,0.0188,0.003285421,GJ 9827,4.28,0.28581574,4294.0,0.579,0.593
GJ 9827 c,97.0,Super Earth,0.03925,0.009856262,GJ 9827,1.86,0.3105048,4294.0,0.579,0.593
GJ 9827 d,97.0,Neptune-like,0.05591,0.016974675,GJ 9827,3.02,0.29620616,4294.0,0.579,0.593
Gl 378 b,49.0,Neptune-like,0.039435,0.010403832,Gl 378,13.02,0.21646541,3745.0,0.560225,0.554359
Gl 49 b,32.0,Neptune-like,0.0905,0.038056124,Gl 49,5.63,0.41559614,5437.562538702091,1.256862900934236,0.9393564616929898
Gl 686 b,27.0,Neptune-like,0.091,0.042436685,Gl 686,6.624,0.50294696,3675.0,0.442157,0.438123
GPX-1 b,2137.0,Gas Giant,0.0338,0.0046543465,GPX-1,6261.2196,0.055710089,8039.0,1.6008,1.95
GSC 06214-00210 b,354.0,Gas Giant,320.0,6037.4,GSC 06214-00210,5000.0,0.046057615,4200.0,1.256862900934236,0.9
HAT-P-11 b,123.0,Neptune-like,0.05254,0.013415469,HAT-P-11,26.69772,0.17720674,5437.562538702091,1.256862900934236,0.81
HAT-P-11 c,123.0,Gas Giant,4.13,9.3,HAT-P-11,731.009,0.088166401,5437.562538702091,1.256862900934236,0.81
HAT-P-12 b,466.0,Gas Giant,0.0384,0.008761123,HAT-P-12,67.059,0.088733732,4650.0,0.701,0.733
HAT-P-13 b,805.0,Gas Giant,0.04383,0.007939767,HAT-P-13,270.462,0.064167182,5437.562538702091,1.256862900934236,1.206
HAT-P-13 c,805.0,Gas Giant,1.258,1.2219027,HAT-P-13,4538.421,0.36217656,5437.562538702091,1.256862900934236,1.206
HAT-P-14 b,726.0,Gas Giant,0.0596,0.012594113,HAT-P-14,1093.3352,0.058106187,6383.0,1.659997,0.9393564616929898
HAT-P-15 b,628.0,Gas Giant,0.0965,0.029842572,HAT-P-15,616.5902,0.084117214,5568.0,1.07,1.0
HAT-P-16 b,739.0,Gas Giant,0.0413,0.007665982,HAT-P-16,1332.605,0.063418574,5437.562538702091,1.256862900934236,0.9393564616929898
HAT-P-17 b,301.0,Gas Giant,0.0882,0.028199865,HAT-P-17,184.3414,0.090015584,5336.96,0.838682,0.92
HAT-P-17 c,301.0,Gas Giant,5.6,15.3,HAT-P-17,1080.6,0.086847358,5336.96,0.838682,0.92
HAT-P-18 b,526.0,Gas Giant,0.0559,0.015058179,HAT-P-18,62.61,0.090927687,4790.0,0.740113,0.9393564616929898
HAT-P-19 b,659.0,Gas Giant,0.0466,0.0109514035,HAT-P-19,88.03847,0.084641928,4990.0,0.82,0.842
HAT-P-1 b,519.0,Gas Giant,0.05561,0.0123203285,HAT-P-1,166.86075,0.063168333,6000.0,1.256862900934236,0.9393564616929898
HAT-P-20 b,232.0,Gas Giant,0.0361,0.007939767,HAT-P-20,2302.899,0.095961572,4604.0,0.68,0.9393564616929898
HAT-P-21 b,904.0,Gas Giant,0.0494,0.011225188,HAT-P-21,1547.8321,0.073815729,5634.0,1.25599,1.0
HAT-P-22 b,267.0,Gas Giant,0.0414,0.008761123,HAT-P-22,785.0401,0.071591881,5302.0,1.04,0.916
HAT-P-23 b,1190.0,Gas Giant,0.0232,0.003285421,HAT-P-23,664.237,0.059587449,5918.23,1.15176,1.078
HAT-P-24 b,1355.0,Gas Giant,0.04651,0.009308693,HAT-P-24,238.3725,0.062915027,6373.0,1.322,1.191
HAT-P-25 b,980.0,Gas Giant,0.0466,0.010130048,HAT-P-25,180.84527,0.073314167,4872.12,1.05742,0.9393564616929898
HAT-P-26 b,463.0,Neptune-like,0.0479,0.011498973,HAT-P-26,22.2481,0.12114339,5046.65,0.85644,0.9393564616929898
HAT-P-27 b,650.0,Gas Giant,0.04,0.008213553,HAT-P-27,197.05,0.080144734,5300.0,0.898,0.945
HAT-P-28 b,1309.0,Gas Giant,0.0434,0.009034907,HAT-P-28,198.953,0.067822023,5698.38,1.04613,1.01
HAT-P-29 b,1023.0,Gas Giant,0.0667,0.015605749,HAT-P-29,279.6904,0.070682804,6087.0,1.224,1.207
HAT-P-2 b,417.0,Gas Giant,0.06814,0.015331964,HAT-P-2,2866.8122,0.071564291,5437.562538702091,1.256862900934236,0.9393564616929898
HAT-P-30 b,698.0,Gas Giant,0.0419,0.007665982,HAT-P-30,263.7989,0.05743957,5437.562538702091,1.256862900934236,1.242
HAT-P-31 b,1122.0,Gas Giant,0.061,0.0136892535,HAT-P-31,721.4741,0.073994251,6065.0,1.39,1.31
HAT-P-32 b,943.0,Gas Giant,0.03397,0.006023272,HAT-P-32,216.1244,0.042689553,5437.562538702091,1.219,1.16
HAT-P-33 b,1292.0,Gas Giant,0.04995,0.009582478,HAT-P-33,292.4036,0.045524918,5437.562538702091,1.256862900934236,0.9393564616929898
HAT-P-34 b,813.0,Gas Giant,0.06774,0.015058179,HAT-P-34,1058.3739,0.067893545,6597.28,1.500612,0.9393564616929898
HAT-P-35 b,1654.0,Gas Giant,0.04978,0.009856262,HAT-P-35,335.62848,0.061765066,6096.0,1.435,1.236
HAT-P-36 b,960.0,Gas Giant,0.0241,0.003559206,HAT-P-36,587.41341,0.063609167,5555.05,1.07272,0.98
HAT-P-37 b,1274.0,Gas Giant,0.0379,0.007665982,HAT-P-37,371.528,0.070215588,5477.0,0.867368,0.9393564616929898
HAT-P-38 b,832.0,Gas Giant,0.0523,0.012594113,HAT-P-38,84.857,0.097152376,5045.41,1.051715,0.9393564616929898
HAT-P-39 b,2274.0,Gas Giant,0.0509,0.009582478,HAT-P-39,190.372,0.052887862,6466.0,1.74624,1.32
HAT-P-3 b,439.0,Gas Giant,0.03866,0.007939767,HAT-P-3,206.5895,0.086294852,5190.0,0.85,0.9393564616929898
HAT-P-40 b,1515.0,Gas Giant,0.0608,0.0123203285,HAT-P-40,152.5584,0.054463821,6080.0,2.206,1.512
HAT-P-41 b,1136.0,Gas Giant,0.04258,0.0073921974,HAT-P-41,378.2177,0.041242714,6390.0,1.683,1.418
HAT-P-42 b,1322.0,Gas Giant,0.0575,0.012594113,HAT-P-42,331.801,0.064438406,5773.67,1.405405,0.9393564616929898
HAT-P-43 b,1725.0,Gas Giant,0.0444,0.009034907,HAT-P-43,210.395,0.067641376,5645.0,1.11,0.9393564616929898
HAT-P-44 b,1135.0,Gas Giant,0.0507,0.011772759,HAT-P-44,111.871,0.068878376,5115.16,1.03,0.9393564616929898
HAT-P-44 c,1135.0,Gas Giant,1.752,2.4,HAT-P-44,1271.3,0.25474462,5115.16,1.03,0.9393564616929898
HAT-P-45 b,974.0,Gas Giant,0.0452,0.008487337,HAT-P-45,283.492,0.057899457,5585.0,1.45054,0.99
HAT-P-46 b,948.0,Gas Giant,0.0577,0.0123203285,HAT-P-46,156.684,0.06414443,7587.0,1.39514,1.763
HAT-P-49 b,1143.0,Gas Giant,0.04378,0.0073921974,HAT-P-49,699.226,0.051949973,6955.0,1.96079,1.522
HAT-P-4 b,1045.0,Gas Giant,0.04438,0.008487337,HAT-P-4,213.255,0.063934844,5907.0,1.59,1.26
HAT-P-50 b,1681.0,Gas Giant,0.0453,0.008487337,HAT-P-50,429.0705,0.063080652,6321.7,1.72958,1.25
HAT-P-51 b,1436.0,Gas Giant,0.05069,0.011498973,HAT-P-51,97.57332,0.0698037,5425.95,1.00689,0.95
HAT-P-52 b,1178.0,Gas Giant,0.03694,0.007665982,HAT-P-52,259.98494,0.080621694,5437.562538702091,1.256862900934236,0.9393564616929898
HAT-P-53 b,2175.0,Gas Giant,0.03159,0.0054757018,HAT-P-53,471.65972,0.061894782,5935.0,1.095106,0.9393564616929898
HAT-P-54 b,469.0,Gas Giant,0.04117,0.010403832,HAT-P-54,241.5508,0.096699751,4133.4,0.759375,0.647
HAT-P-55 b,1668.0,Gas Giant,0.04604,0.009856262,HAT-P-55,189.42573,0.062796476,5852.0,1.06725,1.06
HAT-P-56 b,1046.0,Gas Giant,0.0423,0.007665982,HAT-P-56,734.1873,0.054644821,6568.0,1.256862900934236,0.9393564616929898
HAT-P-57 b,913.0,Gas Giant,0.0406,0.0068446267,HAT-P-57,448.1403,0.047791945,6848.0,1.51554,1.482
HAT-P-58 b,1682.0,Gas Giant,0.04994,0.0109514035,HAT-P-58,118.23217,0.061600215,5679.0,1.53012,1.01
HAT-P-59 b,866.0,Gas Giant,0.05064,0.011225188,HAT-P-59,489.45575,0.073103653,5678.0,1.1038,1.008
HAT-P-5 b,989.0,Gas Giant,0.04073,0.007665982,HAT-P-5,311.4734,0.067292333,5960.0,1.12,1.04
HAT-P-60 b,761.0,Gas Giant,0.06277,0.013141684,HAT-P-60,182.43351,0.051067688,6333.0,2.18217,1.252
HAT-P-61 b,1105.0,Gas Giant,0.0301,0.005201916,HAT-P-61,335.94463,0.087089899,5464.2,1.02592,0.9393564616929898
HAT-P-62 b,1138.0,Gas Giant,0.03772,0.007118412,HAT-P-62,241.86742,0.074814943,5596.0,1.2406,0.9393564616929898
HAT-P-63 b,14624.0,Gas Giant,0.04294,0.009308693,HAT-P-63,195.14664,0.07366095,5400.0,0.9661,0.925
HAT-P-64 b,2126.0,Gas Giant,0.05387,0.0109514035,HAT-P-64,184.34048,0.049126658,6202.0,1.75,0.9393564616929898
HAT-P-65 b,2409.0,Gas Giant,0.03951,0.007118412,HAT-P-65,176.07694,0.05157118,5916.0,1.66978,1.08
HAT-P-66 b,3051.0,Gas Giant,0.04363,0.008213553,HAT-P-66,248.86089,0.052124728,6101.12,1.95,0.9393564616929898
HAT-P-67 b,1212.0,Gas Giant,0.06505,0.013141684,HAT-P-67,108.0622,0.040661918,6417.0,2.65,0.9393564616929898
HAT-P-68 b,659.0,Gas Giant,0.02996,0.0062970566,HAT-P-68,230.10892,0.079413065,4400.0,0.683111,0.9393564616929898
HAT-P-69 b,1113.0,Gas Giant,0.06555,0.013141684,HAT-P-69,1137.8314,0.049648215,7668.6,1.91,0.9393564616929898
HAT-P-6 b,898.0,Gas Giant,0.05239,0.010677618,HAT-P-6,419.5356,0.055953864,5437.562538702091,1.256862900934236,1.29
HAT-P-70 b,1079.0,Gas Giant,0.04739,0.0073921974,HAT-P-70,2154.8874,0.044590327,8730.0,1.97,0.9393564616929898
HAT-P-7 b,1113.0,Gas Giant,0.03676,0.006023272,HAT-P-7,584.8072,0.054357616,6366.0,2.0,1.51
HAT-P-8 b,690.0,Gas Giant,0.04496,0.008487337,HAT-P-8,406.8224,0.058647597,5437.562538702091,1.475,1.192
HAT-P-9 b,1485.0,Gas Giant,0.05287,0.010677618,HAT-P-9,238.05467,0.059392693,6193.0,1.2999,1.19
HATS-10 b,1745.0,Gas Giant,0.04491,0.009034907,HATS-10,167.17858,0.081877583,5909.0,1.23194,0.9393564616929898
HATS-11 b,3081.0,Gas Giant,0.0507,0.009856262,HATS-11,263.7989,0.0520983,6060.0,1.444,1.0
HATS-12 b,2434.0,Gas Giant,0.0441,0.008487337,HATS-12,759.6137,0.1071275,5437.562538702091,0.822,0.9393564616929898
HATS-13 b,1376.0,Gas Giant,0.04057,0.008213553,HATS-13,172.58169,0.069655546,5523.0,0.887,0.962
HATS-14 b,1673.0,Gas Giant,0.03815,0.007665982,HATS-14,340.39593,0.078001988,5361.0,0.984866,0.93
HATS-15 b,3717.0,Gas Giant,0.02712,0.0046543465,HATS-15,689.6911,0.072949275,4989.25,1.67392,0.9393564616929898
HATS-16 b,2469.0,Gas Giant,0.03744,0.0073921974,HATS-16,1039.3041,0.06301902,5738.0,1.238,0.97
HATS-17 b,1306.0,Gas Giant,0.1308,0.044626966,HATS-17,425.25654,0.11210394,5846.0,1.32,0.9393564616929898
HATS-18 b,2037.0,Gas Giant,0.0174,0.0021902807,HATS-18,629.14449,0.061138046,5600.0,1.02,1.037
HATS-1 b,926.0,Gas Giant,0.0444,0.009308693,HATS-1,589.55,0.063826321,5870.0,1.038,0.986
HATS-22 b,749.0,Gas Giant,0.05025,0.012867898,HATS-22,870.8542,0.093546131,4724.49,0.793235,0.757
HATS-23 b,2084.0,Gas Giant,0.03397,0.006023272,HATS-23,467.2101,0.045510574,5759.0,1.05,1.03
HATS-24 b,1612.0,Gas Giant,0.0238,0.003559206,HATS-24,718.2958,0.058575136,6125.0,1.12,1.07
HATS-25 b,1537.0,Gas Giant,0.05163,0.011772759,HATS-25,194.82979,0.066175304,5715.0,1.107,0.994
HATS-26 b,2811.0,Gas Giant,0.04735,0.009034907,HATS-26,206.5895,0.047721217,5923.25,1.946948,0.9393564616929898
HATS-27 b,2665.0,Gas Giant,0.0611,0.012594113,HATS-27,168.4499,0.055155775,6411.58,1.682378,0.9393564616929898
HATS-28 b,1746.0,Gas Giant,0.04131,0.008761123,HATS-28,213.58176,0.06949063,5498.0,0.922,0.929
HATS-29 b,1154.0,Gas Giant,0.05475,0.012594113,HATS-29,207.54299,0.067145306,5432.5,1.138475,0.9393564616929898
HATS-2 b,1115.0,Gas Giant,0.023,0.003832991,HATS-2,427.463,0.069306947,5437.562538702091,0.876,0.904
HATS-30 b,1116.0,Gas Giant,0.04354,0.008761123,HATS-30,224.38798,0.069507373,5872.33,1.10154,0.9393564616929898
HATS-31 b,2525.0,Gas Giant,0.0478,0.009308693,HATS-31,279.6904,0.050751446,5808.33,1.722568,0.9393564616929898
HATS-32 b,2431.0,Gas Giant,0.04024,0.007665982,HATS-32,292.4036,0.065625143,5420.08,1.085297,0.9393564616929898
HATS-33 b,810.0,Gas Giant,0.03727,0.0068446267,HATS-33,378.85336,0.066718279,5659.0,1.022,1.062
HATS-34 b,1660.0,Gas Giant,0.03166,0.0057494864,HATS-34,299.07803,0.058349007,5373.0,0.962317,0.9393564616929898
HATS-35 b,1678.0,Gas Giant,0.03199,0.004928131,HATS-35,388.38826,0.056043266,6300.0,1.433,1.317
HATS-36 b,2794.0,Gas Giant,0.0523,0.011498973,HATS-36,1022.1413,0.07083995,5859.0,1.08854,0.9393564616929898
HATS-37 A b,691.0,Neptune-like,0.04913,0.011772759,HATS-37 A,31.46517,0.12383634,5326.0,0.877,0.843
HATS-38 b,1121.0,Neptune-like,0.05036,0.012046544,HATS-38,23.51942,0.12013012,5480.3,1.1771,0.9393564616929898
HATS-39 b,2866.0,Gas Giant,0.06007,0.012594113,HATS-39,200.2329,0.053080376,6687.0,1.78295,0.9393564616929898
HATS-3 b,1341.0,Gas Giant,0.0485,0.009582478,HATS-3,340.382,0.059595211,6351.0,1.4,0.9393564616929898
HATS-40 b,4379.0,Gas Giant,0.04997,0.009034907,HATS-40,505.3497,0.052252333,6460.0,2.26,1.561
HATS-41 b,2406.0,Gas Giant,0.0583,0.011498973,HATS-41,3082.951,0.061498985,6405.0,1.62776,1.29
HATS-42 b,2611.0,Gas Giant,0.03689,0.0062970566,HATS-42,597.5204,0.058526786,6208.0,1.26526,1.19
HATS-43 b,1182.0,Gas Giant,0.04944,0.012046544,HATS-43,82.95363,0.074036752,5175.0,0.877856,0.9393564616929898
HATS-44 b,1455.0,Gas Giant,0.03649,0.0073921974,HATS-44,177.9848,0.077377088,4860.0,0.885702,0.9393564616929898
HATS-45 b,2519.0,Gas Giant,0.05511,0.011498973,HATS-45,222.481,0.063804699,6365.0,1.248586,0.9393564616929898
HATS-46 b,1480.0,Gas Giant,0.05367,0.012867898,HATS-46,54.98459,0.089891347,5495.0,0.853,0.917
HATS-47 b,981.0,Gas Giant,0.04269,0.010677618,HATS-47,117.27927,0.083037241,4444.0,0.6983,0.9393564616929898
HATS-48 A b,860.0,Gas Giant,0.03769,0.008487337,HATS-48 A,77.23269,0.10259886,4435.0,0.76701,0.69
HATS-49 b,1058.0,Gas Giant,0.04515,0.011225188,HATS-49,112.19399,0.11188267,4247.0,0.775548,0.66
HATS-4 b,1358.0,Gas Giant,0.0362,0.0068446267,HATS-4,420.471,0.079097563,5403.0,0.925,1.001
HATS-50 b,2468.0,Gas Giant,0.05046,0.010403832,HATS-50,123.9537,0.071974228,5770.0,1.2148,1.03
HATS-51 b,1271.0,Gas Giant,0.04639,0.009034907,HATS-51,244.09344,0.058679795,5711.0,1.22959,1.02
HATS-52 b,1811.0,Gas Giant,0.02498,0.003832991,HATS-52,711.9392,0.059232949,6010.0,1.046,1.111
HATS-53 b,1911.0,Gas Giant,0.04753,0.010677618,HATS-53,189.10885,0.062386814,5644.0,1.101,0.964
HATS-54 b,2442.0,Gas Giant,0.037,0.0068446267,HATS-54,239.32479,0.078387843,5652.0,1.30837,1.0
HATS-55 b,1989.0,Gas Giant,0.05412,0.011498973,HATS-55,292.72143,0.066033248,6781.0,1.07,0.9393564616929898
HATS-56 b,1841.0,Gas Giant,0.06043,0.011772759,HATS-56,191.33366,0.049357876,6315.0,2.063996,0.9393564616929898
HATS-57 b,912.0,Gas Giant,0.03493,0.006570842,HATS-57,1000.211,0.071421576,5593.0,0.972604,0.99
HATS-58 A b,1317.0,Gas Giant,0.05798,0.011498973,HATS-58 A,327.3649,0.073001737,5780.0,1.0,0.9393564616929898
HATS-59 b,2097.0,Gas Giant,0.06112,0.014784395,HATS-59,256.17098,0.074513172,5652.0,1.09531,1.0
HATS-59 c,2097.0,Gas Giant,2.504,3.9,HATS-59,4036.441,0.20964746,5652.0,1.09531,1.0
HATS-5 b,804.0,Gas Giant,0.0542,0.013141684,HATS-5,75.323,0.090658132,5258.0,0.87551,0.9393564616929898
HATS-60 b,1587.0,Gas Giant,0.04708,0.009856262,HATS-60,210.40346,0.070213614,5688.0,1.46,1.097
HATS-61 b,2217.0,Gas Giant,0.07908,0.021355236,HATS-61,1080.622,0.069721617,5396.67,1.694405,0.9393564616929898
HATS-62 b,1706.0,Gas Giant,0.04163,0.009034907,HATS-62,56.89157,0.07733512,5416.0,0.933,0.896
HATS-63 b,2033.0,Gas Giant,0.04026,0.008487337,HATS-63,305.1168,0.067956845,5627.0,1.07,0.931
HATS-64 b,3523.0,Gas Giant,0.06562,0.013415469,HATS-64,305.1168,0.049722146,6606.0,2.09179,0.9393564616929898
HATS-65 b,1609.0,Gas Giant,0.04497,0.008487337,HATS-65,260.93843,0.055330205,6297.0,1.29988,0.9393564616929898
HATS-66 b,4821.0,Gas Giant,0.04714,0.008487337,HATS-66,1694.0339,0.057991268,6534.0,1.73409,1.35
HATS-67 b,3132.0,Gas Giant,0.03032,0.0043805614,HATS-67,460.8535,0.049227641,6393.0,1.43,0.9393564616929898
HATS-68 b,1970.0,Gas Giant,0.05071,0.009856262,HATS-68,410.0007,0.065787328,5704.8,2.00441,0.9393564616929898
HATS-69 b,1352.0,Gas Giant,0.03211,0.006023272,HATS-69,183.38791,0.084188369,5137.0,0.8785,0.892
HATS-6 b,552.0,Gas Giant,0.03623,0.009034907,HATS-6,101.38777,0.095913301,3699.0,0.686385,0.9393564616929898
HATS-70 b,4759.0,Gas Giant,0.03632,0.005201916,HATS-70,4100.007,0.058723425,8549.0,2.12128,2.13
HATS-71 b,457.0,Gas Giant,0.03745,0.010403832,HATS-71,117.5971,0.12801955,3405.0,0.4783,0.4861
HATS-72 b,416.0,Gas Giant,0.066517,0.019986311,HATS-72,39.85588,0.12504644,4521.0,0.79,0.9393564616929898
HATS-74 A b,977.0,Gas Giant,0.02384,0.0046543465,HATS-74 A,464.02947,0.086108284,3776.9,0.5758,0.601
HATS-75 b,636.0,Gas Giant,0.032742,0.007665982,HATS-75,156.05375,0.10507043,3790.4,0.5848,0.6017
HATS-76 b,1258.0,Gas Giant,0.02658,0.005201916,HATS-76,835.57088,0.081433081,3837.0,0.633668,0.9393564616929898
HATS-77 b,1423.0,Gas Giant,0.03607,0.008487337,HATS-77,436.69623,0.081865362,4071.0,0.6428,0.655
HATS-7 b,785.0,Gas Giant,0.04012,0.008761123,HATS-7,38.1396,0.13091228,4985.0,0.815,0.849
HATS-8 b,2592.0,Gas Giant,0.04667,0.009856262,HATS-8,43.86054,0.090332887,5679.0,1.086,1.056
HATS-9 b,2083.0,Gas Giant,0.0312,0.005201916,HATS-9,266.02371,0.065417947,5599.0,1.56,1.1
HD 100546 b,358.0,Gas Giant,53.0,249.2,HD 100546,2701.5415,0.023895537,5437.562538702091,1.256862900934236,0.9393564616929898
HD 100655 b,447.0,Gas Giant,0.68,0.4314853,HD 100655,511.7063,0.077725034,5437.562538702091,1.256862900934236,0.9393564616929898
HD 100777 b,162.0,Gas Giant,1.03,1.0505134,HD 100777,390.92894,0.38908842,5582.0,1.256862900934236,1.01
HD 10180 c,127.0,Neptune-like,0.06412,0.015879534,HD 10180,13.1,0.18852746,5437.562538702091,1.2,1.062
HD 10180 d,127.0,Neptune-like,0.12859,0.044900753,HD 10180,11.75,0.20626043,5437.562538702091,1.2,1.062
HD 10180 e,127.0,Neptune-like,0.2699,0.13607119,HD 10180,25.1,0.19552172,5437.562538702091,1.2,1.062
HD 10180 f,127.0,Neptune-like,0.4929,0.33593428,HD 10180,23.9,0.29933434,5437.562538702091,1.2,1.062
